Call_line,Date,Time,Received,Answered,Abandoned,Answered_wait,Abandoned_wait,Answer_Rate,Abandon_Rate,X0.10sec,X11.120sec,X2.3min,X3.5min,Over_5min,Weekday,X0.2min,estimate,smooth,Expected_Wait,X5.8min,Over_8min,Grade,Points
Reservations,5/21/2019,14:00:00,67,67,0,0:00:05,0:00:00,100,0,92.5,7.5,0,0,0,Tuesday,100,18,18,0.111945679,7.96E-05,8.08E-07,4,268
Reservations,5/21/2019,14:15:00,75,75,0,0:00:07,0:00:00,100,0,86.7,13.3,0,0,0,Tuesday,100,20,19,0.096257632,3.83E-05,2.60E-07,4,300
Reservations,5/21/2019,14:30:00,69,68,0,0:00:07,0:00:00,100,0,82.4,17.6,0,0,0,Tuesday,100,19,20,0.066862687,1.48E-05,6.71E-08,4,272
Reservations,5/21/2019,14:45:00,74,71,4,0:00:49,0:00:16,94.7,5.3,5.6,94.4,0,0,0,Tuesday,100,19,21,0.103717237,5.52E-05,4.58E-07,4,284
Reservations,5/21/2019,15:00:00,93,91,0,0:00:13,0:00:00,98.9,0,68.1,31.9,0,0,0,Tuesday,100,23,21,0.129993909,6.92E-05,5.74E-07,4,364
Reservations,5/21/2019,15:15:00,87,87,1,0:00:13,0:00:02,98.9,1.1,67.8,32.2,0,0,0,Tuesday,100,23,21,0.077666559,1.28E-05,4.74E-08,4,348
Reservations,5/21/2019,15:30:00,94,88,0,0:00:30,0:00:00,100,0,30.7,69.3,0,0,0,Tuesday,100,23,21,0.08845465,1.96E-05,8.87E-08,4,352
Reservations,5/21/2019,15:45:00,85,87,1,0:00:23,0:00:10,98.9,1.1,63.2,36.8,0,0,0,Tuesday,100,23,22,0.077666559,1.28E-05,4.74E-08,4,348
Reservations,5/21/2019,16:00:00,110,93,9,0:01:17,0:00:41,91.2,8.8,3.2,79.6,17.2,0,0,Tuesday,82.8,21,20,0.612167684,0.008156072,0.000813721,4,372
Reservations,5/21/2019,16:15:00,106,98,8,0:01:32,0:00:56,92.5,7.5,0,88.8,11.2,0,0,Tuesday,88.8,22,20,0.623717444,0.008309953,0.000829074,4,392
Reservations,5/21/2019,16:30:00,96,92,9,0:02:39,0:01:43,91.1,8.9,0,32.6,29.3,38,0,Tuesday,32.6,19,19,4.224183441,0.140228463,0.170569586,3,276
Reservations,5/21/2019,16:45:00,94,97,3,0:00:20,0:00:27,97,3,49.5,50.5,0,0,0,Tuesday,100,25,18,0.086910061,1.43E-05,5.30E-08,4,388
Reservations,5/21/2019,17:00:00,0,0,0,0:00:00,0:00:00,0,0,0,0,0,0,0,Tuesday,0,1,18,NA,0,0,3,0
Reservations,5/22/2019,8:00:00,59,57,0,0:00:07,0:00:00,96.6,0,89.5,10.5,0,0,0,Wednesday,100,16,14,0.095342755,6.78E-05,6.88E-07,4,228
Reservations,5/22/2019,8:15:00,41,41,0,0:00:05,0:00:00,100,0,100,0,0,0,0,Wednesday,100,13,14,0.055655476,2.96E-05,2.46E-07,4,164
Reservations,5/22/2019,8:30:00,41,41,0,0:00:06,0:00:00,100,0,92.7,7.3,0,0,0,Wednesday,100,13,14,0.055655476,2.96E-05,2.46E-07,4,164
Reservations,5/22/2019,8:45:00,47,46,0,0:00:06,0:00:00,100,0,95.7,4.3,0,0,0,Wednesday,100,14,14,0.064406492,3.43E-05,2.84E-07,4,184
Reservations,5/22/2019,9:00:00,50,51,0,0:00:05,0:00:00,100,0,92.2,7.8,0,0,0,Wednesday,100,15,14,0.072877926,3.88E-05,3.22E-07,4,204
Reservations,5/22/2019,9:15:00,55,54,0,0:00:06,0:00:00,100,0,92.6,7.4,0,0,0,Wednesday,100,16,14,0.058105888,1.73E-05,9.57E-08,4,216
Reservations,5/22/2019,9:30:00,43,43,1,0:00:08,0:00:00,97.7,2.3,74.4,25.6,0,0,0,Wednesday,100,13,15,0.081720675,7.74E-05,9.61E-07,4,172
Reservations,5/22/2019,9:45:00,47,47,0,0:00:06,0:00:00,100,0,89.4,10.6,0,0,0,Wednesday,100,14,14,0.077224053,5.49E-05,5.57E-07,4,188
Reservations,5/22/2019,10:00:00,54,54,0,0:00:05,0:00:00,100,0,98.1,1.9,0,0,0,Wednesday,100,16,15,0.058105888,1.73E-05,9.57E-08,4,216
Reservations,5/22/2019,10:15:00,52,52,0,0:00:05,0:00:00,100,0,98.1,1.9,0,0,0,Wednesday,100,15,15,0.086476794,6.15E-05,6.24E-07,4,208
Reservations,5/22/2019,10:30:00,54,53,0,0:00:07,0:00:00,100,0,88.7,11.3,0,0,0,Wednesday,100,15,14,0.102331999,9.69E-05,1.20E-06,4,212
Reservations,5/22/2019,10:45:00,39,39,0,0:00:06,0:00:00,100,0,89.7,10.3,0,0,0,Wednesday,100,12,14,0.086296524,0.000108517,1.65E-06,4,156
Reservations,5/22/2019,11:00:00,53,53,1,0:00:06,0:00:03,98.1,1.9,92.5,7.5,0,0,0,Wednesday,100,15,15,0.102331999,9.69E-05,1.20E-06,4,212
Reservations,5/22/2019,11:15:00,55,55,0,0:00:07,0:00:00,100,0,85.5,14.5,0,0,0,Wednesday,100,16,15,0.068722446,2.73E-05,1.86E-07,4,220
Reservations,5/22/2019,11:30:00,44,44,0,0:00:05,0:00:00,100,0,93.2,6.8,0,0,0,Wednesday,100,13,14,0.098417792,0.000123759,1.88E-06,4,176
Reservations,5/22/2019,11:45:00,47,47,0,0:00:05,0:00:00,100,0,97.9,2.1,0,0,0,Wednesday,100,14,14,0.077224053,5.49E-05,5.57E-07,4,188
Reservations,5/22/2019,12:00:00,51,51,0,0:00:05,0:00:00,100,0,98,2,0,0,0,Wednesday,100,15,14,0.072877926,3.88E-05,3.22E-07,4,204
Reservations,5/22/2019,12:15:00,63,57,1,0:00:23,0:00:02,98.3,1.7,54.4,45.6,0,0,0,Wednesday,100,16,14,0.095342755,6.78E-05,6.88E-07,4,228
Reservations,5/22/2019,12:30:00,67,51,7,0:01:53,0:01:01,87.9,12.1,5.9,51,9.8,33.3,0,Wednesday,56.9,11,14,2.776703422,0.107480865,0.087700755,3,153
Reservations,5/22/2019,12:45:00,52,51,7,0:03:18,0:01:40,87.9,12.1,0,0,31.4,68.6,0,Wednesday,0,11,14,2.776703422,0.107480865,0.087700755,3,153
Reservations,5/22/2019,13:00:00,55,51,5,0:01:29,0:01:04,91.1,8.9,0,80.4,11.8,7.8,0,Wednesday,80.4,12,14,0.822232076,0.020501858,0.004060057,3,153
Reservations,5/22/2019,13:15:00,52,58,1,0:00:39,0:00:02,98.3,1.7,41.4,56.9,1.7,0,0,Wednesday,98.3,15,14,0.231206076,0.000876221,3.03E-05,4,232
Reservations,5/22/2019,13:30:00,56,56,0,0:00:06,0:00:00,100,0,92.9,7.1,0,0,0,Wednesday,100,16,14,0.08104737,4.31E-05,3.58E-07,4,224
Reservations,5/22/2019,13:45:00,44,42,1,0:00:06,0:00:01,97.7,2.3,95.2,4.8,0,0,0,Wednesday,100,13,15,0.067590736,4.80E-05,4.88E-07,4,168
Reservations,5/22/2019,14:00:00,66,65,2,0:00:05,0:00:05,97,3,96.9,3.1,0,0,0,Wednesday,100,18,16,0.082985043,3.30E-05,2.24E-07,4,260
Reservations,5/22/2019,14:15:00,64,63,0,0:00:09,0:00:00,100,0,79.4,20.6,0,0,0,Wednesday,100,17,17,0.121045132,0.000114574,1.42E-06,4,252
Reservations,5/22/2019,14:30:00,56,57,0,0:00:08,0:00:00,100,0,80.7,19.3,0,0,0,Wednesday,100,16,18,0.095342755,6.78E-05,6.88E-07,4,228
Reservations,5/22/2019,14:45:00,67,66,1,0:00:12,0:00:07,98.5,1.5,83.3,16.7,0,0,0,Wednesday,100,18,18,0.09646186,5.13E-05,4.26E-07,4,264
Reservations,5/22/2019,15:00:00,83,80,1,0:00:11,0:02:01,98.8,1.2,72.5,27.5,0,0,0,Wednesday,100,21,19,0.102534982,4.08E-05,2.77E-07,4,320
Reservations,5/22/2019,15:15:00,69,68,1,0:00:07,0:00:03,95.8,1.4,88.2,11.8,0,0,0,Wednesday,100,19,20,0.066862687,1.48E-05,6.71E-08,4,272
Reservations,5/22/2019,15:30:00,83,82,0,0:00:07,0:00:00,100,0,86.6,13.4,0,0,0,Wednesday,100,21,21,0.134265113,9.54E-05,9.69E-07,4,328
Reservations,5/22/2019,15:45:00,89,88,1,0:00:16,0:00:09,98.9,1.1,47.7,52.3,0,0,0,Wednesday,100,23,22,0.08845465,1.96E-05,8.87E-08,4,352
Reservations,5/22/2019,16:00:00,87,85,0,0:00:56,0:00:00,100,0,0,100,0,0,0,Wednesday,100,22,20,0.108584275,4.32E-05,2.93E-07,4,340
Reservations,5/22/2019,16:15:00,94,93,0,0:00:12,0:00:00,98.9,0,53.8,46.2,0,0,0,Wednesday,100,24,20,0.093446315,2.07E-05,9.38E-08,4,372
Reservations,5/22/2019,16:30:00,96,93,2,0:00:22,0:00:02,96.9,2.1,26.9,73.1,0,0,0,Wednesday,100,24,20,0.093446315,2.07E-05,9.38E-08,4,372
Reservations,5/22/2019,16:45:00,92,94,1,0:00:13,0:00:09,98.9,1.1,63.8,36.2,0,0,0,Wednesday,100,24,20,0.105944634,3.15E-05,1.74E-07,4,376
Reservations,5/22/2019,17:00:00,0,0,0,0:00:00,0:00:00,0,0,0,0,0,0,0,Wednesday,0,1,19,NA,0,0,3,0
Reservations,5/23/2019,8:00:00,53,51,1,0:00:12,0:00:01,98.1,1.9,70.6,29.4,0,0,0,Thursday,100,15,14,0.072877926,3.88E-05,3.22E-07,4,204
Reservations,5/23/2019,8:15:00,34,34,0,0:00:06,0:00:00,100,0,91.2,8.8,0,0,0,Thursday,100,11,13,0.073554106,9.25E-05,1.41E-06,4,136
Reservations,5/23/2019,8:30:00,47,48,0,0:00:06,0:00:00,100,0,97.9,2.1,0,0,0,Thursday,100,14,13,0.092270617,8.73E-05,1.09E-06,4,192
Reservations,5/23/2019,8:45:00,50,49,0,0:00:06,0:00:00,100,0,87.8,12.2,0,0,0,Thursday,100,14,13,0.109915495,0.000138218,2.10E-06,4,196
Reservations,5/23/2019,9:00:00,45,46,0,0:00:05,0:00:00,100,0,95.7,4.3,0,0,0,Thursday,100,14,13,0.064406492,3.43E-05,2.84E-07,4,184
Reservations,5/23/2019,9:15:00,35,35,0,0:00:05,0:00:00,100,0,100,0,0,0,0,Thursday,100,11,13,0.090831185,0.000151304,2.82E-06,4,140
Reservations,5/23/2019,9:30:00,39,38,1,0:00:07,0:00:07,97.4,2.6,89.5,10.5,0,0,0,Thursday,100,12,13,0.070686954,6.69E-05,8.32E-07,4,152
Reservations,5/23/2019,9:45:00,36,35,1,0:00:05,0:00:04,97.2,2.8,94.3,5.7,0,0,0,Thursday,100,11,13,0.090831185,0.000151304,2.82E-06,4,140
Reservations,5/23/2019,10:00:00,42,42,0,0:00:05,0:00:00,100,0,95.2,4.8,0,0,0,Thursday,100,13,13,0.067590736,4.80E-05,4.88E-07,4,168
Reservations,5/23/2019,10:15:00,47,47,0,0:00:06,0:00:00,100,0,91.5,8.5,0,0,0,Thursday,100,14,12,0.077224053,5.49E-05,5.57E-07,4,188
Reservations,5/23/2019,10:30:00,44,43,1,0:00:06,0:00:01,97.7,2.3,90.7,9.3,0,0,0,Thursday,100,13,13,0.081720675,7.74E-05,9.61E-07,4,172
Reservations,5/23/2019,10:45:00,43,43,0,0:00:05,0:00:00,100,0,100,0,0,0,0,Thursday,100,13,13,0.081720675,7.74E-05,9.61E-07,4,172
Reservations,5/23/2019,11:00:00,38,38,0,0:00:06,0:00:00,100,0,92.1,7.9,0,0,0,Thursday,100,12,13,0.070686954,6.69E-05,8.32E-07,4,152
Reservations,5/23/2019,11:15:00,35,33,0,0:00:05,0:00:00,100,0,90.9,9.1,0,0,0,Thursday,100,11,13,0.05920518,5.60E-05,6.97E-07,4,132
Reservations,5/23/2019,11:30:00,51,52,1,0:00:05,0:00:00,98.1,1.9,98.1,1.9,0,0,0,Thursday,100,15,13,0.086476794,6.15E-05,6.24E-07,4,208
Reservations,5/23/2019,11:45:00,48,47,0,0:00:05,0:00:00,100,0,97.9,2.1,0,0,0,Thursday,100,14,14,0.077224053,5.49E-05,5.57E-07,4,188
Reservations,5/23/2019,12:00:00,44,45,0,0:00:07,0:00:00,100,0,88.9,11.1,0,0,0,Thursday,100,14,14,0.053505598,2.13E-05,1.44E-07,4,180
Reservations,5/23/2019,12:15:00,46,44,0,0:00:06,0:00:00,100,0,93.2,6.8,0,0,0,Thursday,100,13,14,0.098417792,0.000123759,1.88E-06,4,176
Reservations,5/23/2019,12:30:00,50,51,1,0:00:17,0:00:00,98.1,1.9,66.7,33.3,0,0,0,Thursday,100,15,14,0.072877926,3.88E-05,3.22E-07,4,204
Reservations,5/23/2019,12:45:00,55,53,2,0:00:06,0:00:02,96.4,3.6,94.3,5.7,0,0,0,Thursday,100,15,14,0.102331999,9.69E-05,1.20E-06,4,212
Reservations,5/23/2019,13:00:00,57,52,2,0:00:24,0:00:24,96.3,3.7,32.7,67.3,0,0,0,Thursday,100,15,14,0.086476794,6.15E-05,6.24E-07,4,208
Reservations,5/23/2019,13:15:00,41,44,0,0:00:08,0:00:00,100,0,81.8,18.2,0,0,0,Thursday,100,13,15,0.098417792,0.000123759,1.88E-06,4,176
Reservations,5/23/2019,13:30:00,47,47,0,0:00:06,0:00:00,100,0,89.4,10.6,0,0,0,Thursday,100,14,15,0.077224053,5.49E-05,5.57E-07,4,188
Reservations,5/23/2019,13:45:00,44,43,0,0:00:06,0:00:00,100,0,95.3,4.7,0,0,0,Thursday,100,13,15,0.081720675,7.74E-05,9.61E-07,4,172
Reservations,5/23/2019,14:00:00,48,49,0,0:00:06,0:00:00,100,0,91.8,8.2,0,0,0,Thursday,100,14,16,0.109915495,0.000138218,2.10E-06,4,196
Reservations,5/23/2019,14:15:00,70,70,0,0:00:05,0:00:00,100,0,92.9,7.1,0,0,0,Thursday,100,19,16,0.0897434,3.57E-05,2.42E-07,4,280
Reservations,5/23/2019,14:30:00,62,62,0,0:00:06,0:00:00,100,0,91.9,8.1,0,0,0,Thursday,100,17,17,0.103828055,7.38E-05,7.49E-07,4,248
Reservations,5/23/2019,14:45:00,60,59,1,0:00:06,0:00:00,98.3,1.7,84.7,15.3,0,0,0,Thursday,100,17,18,0.064777936,1.92E-05,1.07E-07,4,236
Reservations,5/23/2019,15:00:00,77,74,1,0:00:13,0:00:06,98.7,1.3,71.6,28.4,0,0,0,Thursday,100,20,19,0.083605781,2.48E-05,1.38E-07,4,296
Reservations,5/23/2019,15:15:00,75,75,2,0:00:06,0:00:05,97.4,2.6,90.7,9.3,0,0,0,Thursday,100,20,20,0.096257632,3.83E-05,2.60E-07,4,300
Reservations,5/23/2019,15:30:00,85,84,0,0:00:08,0:00:00,100,0,76.2,23.8,0,0,0,Thursday,100,22,20,0.095155185,2.83E-05,1.57E-07,4,336
Reservations,5/23/2019,15:45:00,80,80,1,0:00:13,0:00:02,98.8,1.2,65,35,0,0,0,Thursday,100,21,20,0.102534982,4.08E-05,2.77E-07,4,320
Reservations,5/23/2019,16:00:00,77,76,0,0:00:05,0:00:00,100,0,97.4,2.6,0,0,0,Thursday,100,20,19,0.110685101,5.89E-05,4.89E-07,4,304
Reservations,5/23/2019,16:15:00,91,90,1,0:00:08,0:00:00,97.8,1.1,85.6,14.4,0,0,0,Thursday,100,23,18,0.114415167,4.55E-05,3.09E-07,4,360
Reservations,5/23/2019,16:30:00,75,74,0,0:00:05,0:00:00,100,0,93.2,6.8,0,0,0,Thursday,100,20,18,0.083605781,2.48E-05,1.38E-07,4,296
Reservations,5/23/2019,16:45:00,73,74,0,0:00:07,0:00:00,100,0,87.8,12.2,0,0,0,Thursday,100,20,18,0.083605781,2.48E-05,1.38E-07,4,296
Reservations,5/23/2019,17:00:00,0,0,0,0:00:00,0:00:00,0,0,0,0,0,0,0,Thursday,0,1,17,NA,0,0,3,0
Reservations,5/24/2019,8:00:00,66,64,2,0:00:18,0:00:16,97,3,39.1,60.9,0,0,0,Friday,100,18,13,0.071255777,2.12E-05,1.17E-07,4,256
Reservations,5/24/2019,8:15:00,33,32,1,0:00:05,0:00:06,97,3,96.9,3.1,0,0,0,Friday,100,11,13,0.047330544,3.36E-05,3.42E-07,4,128
Reservations,5/24/2019,8:30:00,44,44,0,0:00:05,0:00:00,100,0,93.2,6.8,0,0,0,Friday,100,13,13,0.098417792,0.000123759,1.88E-06,4,176
Reservations,5/24/2019,8:45:00,31,31,0,0:00:05,0:00:00,100,0,100,0,0,0,0,Friday,100,10,13,0.095125687,0.00020922,4.79E-06,4,124
Reservations,5/24/2019,9:00:00,35,35,0,0:00:06,0:00:00,100,0,94.3,5.7,0,0,0,Friday,100,11,13,0.090831185,0.000151304,2.82E-06,4,140
Reservations,5/24/2019,9:15:00,42,42,0,0:00:05,0:00:00,100,0,100,0,0,0,0,Friday,100,13,12,0.067590736,4.80E-05,4.88E-07,4,168
Reservations,5/24/2019,9:30:00,42,42,0,0:00:05,0:00:00,100,0,97.6,2.4,0,0,0,Friday,100,13,13,0.067590736,4.80E-05,4.88E-07,4,168
Reservations,5/24/2019,9:45:00,41,41,0,0:00:05,0:00:00,100,0,95.1,4.9,0,0,0,Friday,100,13,13,0.055655476,2.96E-05,2.46E-07,4,164
Reservations,5/24/2019,10:00:00,51,51,0,0:00:05,0:00:00,100,0,96.1,3.9,0,0,0,Friday,100,15,13,0.072877926,3.88E-05,3.22E-07,4,204
Reservations,5/24/2019,10:15:00,31,31,0,0:00:04,0:00:00,100,0,100,0,0,0,0,Friday,100,10,13,0.095125687,0.00020922,4.79E-06,4,124
Reservations,5/24/2019,10:30:00,56,55,1,0:00:05,0:00:00,98.2,1.8,94.5,5.5,0,0,0,Friday,100,16,13,0.068722446,2.73E-05,1.86E-07,4,220
Reservations,5/24/2019,10:45:00,39,38,0,0:00:04,0:00:00,100,0,100,0,0,0,0,Friday,100,12,12,0.070686954,6.69E-05,8.32E-07,4,152
Reservations,5/24/2019,11:00:00,54,55,0,0:00:05,0:00:00,100,0,98.2,1.8,0,0,0,Friday,100,16,11,0.068722446,2.73E-05,1.86E-07,4,220
Reservations,5/24/2019,11:15:00,43,43,0,0:00:06,0:00:00,100,0,90.7,9.3,0,0,0,Friday,100,13,10,0.081720675,7.74E-05,9.61E-07,4,172
Reservations,5/24/2019,11:30:00,36,20,4,0:01:29,0:01:59,83.3,16.7,25,35,30,10,0,Friday,60,5,9,1.662337662,0.06615669,0.038501653,3,60
Reservations,5/24/2019,11:45:00,48,24,18,0:06:19,0:02:47,57.1,42.9,0,0,0,12.5,87.5,Friday,0,5,9,13.52549974,0.117117384,0.528978886,0,0
Reservations,5/24/2019,12:00:00,45,21,12,0:08:53,0:05:35,63.6,36.4,0,0,0,0,100,Friday,0,5,9,2.376649473,0.091995544,0.075065256,1,21
Reservations,5/24/2019,12:15:00,54,31,18,0:12:14,0:06:09,63.3,36.7,0,0,0,0,100,Friday,0,7,8,2.563602307,0.099232129,0.080970066,0,0
Reservations,5/24/2019,12:30:00,54,24,18,0:14:06,0:07:24,57.1,42.9,0,0,0,0,100,Friday,0,5,7,13.52549974,0.117117384,0.528978886,0,0
Reservations,5/24/2019,12:45:00,69,59,30,0:11:07,0:04:12,66.3,33.7,0,0,0,0,100,Friday,0,12,8,14.00891722,0.121303299,0.547885222,0,0
Reservations,5/24/2019,13:00:00,77,56,23,0:06:16,0:03:02,70.9,29.1,0,0,0,10.7,89.3,Friday,0,12,8,2.813375531,0.108900372,0.088859025,1,56
Reservations,5/24/2019,13:15:00,56,53,13,0:04:59,0:02:16,80.3,19.7,0,0,1.9,30.2,67.9,Friday,0,11,8,6.487751201,0.146418452,0.297704553,0,0
Reservations,5/24/2019,13:30:00,52,18,14,0:09:49,0:04:03,56.3,43.8,0,0,0,11.1,88.9,Friday,0,4,8,5.908149482,0.133337742,0.271108269,0,0
Reservations,5/24/2019,13:45:00,72,38,31,0:12:36,0:04:28,55.1,44.9,0,0,0,0,100,Friday,0,8,9,6.33126473,0.142886795,0.290523831,0,0
Reservations,5/24/2019,14:00:00,58,43,27,0:11:31,0:05:01,61.4,38.6,0,0,0,0,100,Friday,0,9,9,6.391607483,0.144248637,0.293292789,0,0
Reservations,5/24/2019,14:15:00,70,39,28,0:09:19,0:03:33,58.2,41.8,0,0,0,0,100,Friday,0,8,10,13.80701692,0.119555043,0.539988952,0,0
Reservations,5/24/2019,14:30:00,75,33,19,0:10:14,0:04:35,62.3,35.8,0,0,0,0,100,Friday,0,7,11,6.259128545,0.141258794,0.287213706,0,0
Reservations,5/24/2019,14:45:00,70,43,25,0:11:39,0:04:32,62.3,36.2,0,0,0,0,100,Friday,0,9,12,6.391607483,0.144248637,0.293292789,0,0
Reservations,5/24/2019,15:00:00,82,60,24,0:12:42,0:04:52,71.4,28.6,0,0,0,0,100,Friday,0,13,14,2.113162967,0.084098358,0.048943285,1,60
Reservations,5/24/2019,15:15:00,76,80,21,0:08:59,0:03:35,79.2,20.8,0,0,0,1.3,98.8,Friday,0,17,14,2.211547589,0.088013808,0.051221986,1,80
Reservations,5/24/2019,15:30:00,78,96,6,0:02:22,0:01:18,94.1,5.9,3.1,53.1,10.4,28.1,5.2,Friday,56.2,20,16,3.004156635,0.116285143,0.094884748,1,96
Reservations,5/24/2019,15:45:00,86,81,5,0:00:29,0:00:18,94.2,5.8,32.1,67.9,0,0,0,Friday,100,21,17,0.117378188,6.25E-05,5.18E-07,4,324
Reservations,5/24/2019,16:00:00,111,85,6,0:01:56,0:01:53,93.4,6.6,24.7,16.5,35.3,23.5,0,Friday,41.2,18,16,2.23117894,0.088795085,0.051676671,3,255
Reservations,5/24/2019,16:15:00,82,78,9,0:03:28,0:02:05,89.7,10.3,0,0,26.9,73.1,0,Friday,0,16,17,6.646770744,0.150007275,0.30500151,3,234
Reservations,5/24/2019,16:30:00,88,99,5,0:00:48,0:00:41,95.2,4.8,53.5,28.3,12.1,6.1,0,Friday,81.8,22,17,0.726454753,0.012108624,0.00150886,3,297
Reservations,5/24/2019,16:45:00,71,71,0,0:00:05,0:00:00,100,0,94.4,5.6,0,0,0,Friday,100,19,16,0.103717237,5.52E-05,4.58E-07,4,284
Reservations,5/24/2019,17:00:00,1,1,0,0:00:06,0:00:00,100,0,100,0,0,0,0,Friday,100,2,15,0.03030303,0.000755588,0.000149632,4,4
Reservations,5/25/2019,8:00:00,47,46,1,0:00:07,0:00:03,97.9,2.1,82.6,17.4,0,0,0,Saturday,100,14,12,0.064406492,3.43E-05,2.84E-07,4,184
Reservations,5/25/2019,8:15:00,35,35,0,0:00:06,0:00:00,100,0,97.1,2.9,0,0,0,Saturday,100,11,13,0.090831185,0.000151304,2.82E-06,4,140
Reservations,5/25/2019,8:30:00,35,35,0,0:00:06,0:00:00,100,0,88.6,11.4,0,0,0,Saturday,100,11,13,0.090831185,0.000151304,2.82E-06,4,140
Reservations,5/25/2019,8:45:00,40,40,0,0:00:05,0:00:00,100,0,95,5,0,0,0,Saturday,100,12,13,0.104881241,0.000174708,3.26E-06,4,160
Reservations,5/25/2019,9:00:00,44,44,0,0:00:05,0:00:00,100,0,95.5,4.5,0,0,0,Saturday,100,13,13,0.098417792,0.000123759,1.88E-06,4,176
Reservations,5/25/2019,9:15:00,51,50,0,0:00:05,0:00:00,100,0,92,8,0,0,0,Saturday,100,15,13,0.06122542,2.44E-05,1.65E-07,4,200
Reservations,5/25/2019,9:30:00,45,46,0,0:00:05,0:00:00,100,0,93.5,6.5,0,0,0,Saturday,100,14,13,0.064406492,3.43E-05,2.84E-07,4,184
Reservations,5/25/2019,9:45:00,46,46,0,0:00:06,0:00:00,100,0,91.3,8.7,0,0,0,Saturday,100,14,13,0.064406492,3.43E-05,2.84E-07,4,184
Reservations,5/25/2019,10:00:00,35,35,0,0:00:05,0:00:00,100,0,94.3,5.7,0,0,0,Saturday,100,11,13,0.090831185,0.000151304,2.82E-06,4,140
Reservations,5/25/2019,10:15:00,45,45,0,0:00:06,0:00:00,100,0,88.9,11.1,0,0,0,Saturday,100,14,13,0.053505598,2.13E-05,1.44E-07,4,180
Reservations,5/25/2019,10:30:00,38,38,0,0:00:06,0:00:00,100,0,92.1,7.9,0,0,0,Saturday,100,12,13,0.070686954,6.69E-05,8.32E-07,4,152
Reservations,5/25/2019,10:45:00,53,53,0,0:00:05,0:00:00,100,0,96.2,3.8,0,0,0,Saturday,100,15,13,0.102331999,9.69E-05,1.20E-06,4,212
Reservations,5/25/2019,11:00:00,43,41,1,0:00:11,0:01:16,97.6,2.4,82.9,17.1,0,0,0,Saturday,100,13,12,0.055655476,2.96E-05,2.46E-07,4,164
Reservations,5/25/2019,11:15:00,36,36,1,0:00:25,0:00:29,97.3,2.7,58.3,41.7,0,0,0,Saturday,100,12,12,0.046672726,2.48E-05,2.06E-07,4,144
Reservations,5/25/2019,11:30:00,29,27,0,0:00:04,0:00:00,100,0,100,0,0,0,0,Saturday,100,10,12,0.036898097,2.62E-05,2.66E-07,4,108
Reservations,5/25/2019,11:45:00,36,38,0,0:00:06,0:00:00,100,0,92.1,7.9,0,0,0,Saturday,100,12,12,0.070686954,6.69E-05,8.32E-07,4,152
Reservations,5/25/2019,12:00:00,40,38,1,0:00:05,0:00:00,97.4,2.6,94.7,5.3,0,0,0,Saturday,100,12,12,0.070686954,6.69E-05,8.32E-07,4,152
Reservations,5/25/2019,12:15:00,31,31,0,0:00:05,0:00:00,100,0,100,0,0,0,0,Saturday,100,10,12,0.095125687,0.00020922,4.79E-06,4,124
Reservations,5/25/2019,12:30:00,38,38,1,0:00:17,0:00:03,97.4,2.6,63.2,36.8,0,0,0,Saturday,100,12,12,0.070686954,6.69E-05,8.32E-07,4,152
Reservations,5/25/2019,12:45:00,41,39,2,0:01:20,0:01:40,95.1,4.9,2.6,74.4,17.9,5.1,0,Saturday,77,9,12,1.483183267,0.056107683,0.024183128,3,117
Reservations,5/25/2019,13:00:00,58,58,0,0:00:07,0:00:00,100,0,86.2,13.8,0,0,0,Saturday,100,16,12,0.111916685,0.000105934,1.32E-06,4,232
Reservations,5/25/2019,13:15:00,40,40,0,0:00:06,0:00:00,100,0,85,15,0,0,0,Saturday,100,12,13,0.104881241,0.000174708,3.26E-06,4,160
Reservations,5/25/2019,13:30:00,42,42,0,0:00:05,0:00:00,100,0,100,0,0,0,0,Saturday,100,13,13,0.067590736,4.80E-05,4.88E-07,4,168
Reservations,5/25/2019,13:45:00,38,38,0,0:00:05,0:00:00,100,0,94.7,5.3,0,0,0,Saturday,100,12,13,0.070686954,6.69E-05,8.32E-07,4,152
Reservations,5/25/2019,14:00:00,43,43,0,0:00:06,0:00:00,100,0,93,7,0,0,0,Saturday,100,13,14,0.081720675,7.74E-05,9.61E-07,4,172
Reservations,5/25/2019,14:15:00,56,56,0,0:00:06,0:00:00,100,0,92.9,7.1,0,0,0,Saturday,100,16,14,0.08104737,4.31E-05,3.58E-07,4,224
Reservations,5/25/2019,14:30:00,54,54,0,0:00:05,0:00:00,100,0,94.4,5.6,0,0,0,Saturday,100,16,14,0.058105888,1.73E-05,9.57E-08,4,216
Reservations,5/25/2019,14:45:00,48,47,1,0:00:27,0:00:51,97.9,2.1,59.6,40.4,0,0,0,Saturday,100,14,15,0.077224053,5.49E-05,5.57E-07,4,188
Reservations,5/25/2019,15:00:00,61,59,0,0:00:05,0:00:00,100,0,91.5,8.5,0,0,0,Saturday,100,17,15,0.064777936,1.92E-05,1.07E-07,4,236
Reservations,5/25/2019,15:15:00,47,49,0,0:00:05,0:00:00,100,0,98,2,0,0,0,Saturday,100,14,16,0.109915495,0.000138218,2.10E-06,4,196
Reservations,5/25/2019,15:30:00,51,49,0,0:00:05,0:00:00,100,0,98,2,0,0,0,Saturday,100,14,16,0.109915495,0.000138218,2.10E-06,4,196
